Company_ID,Domain,Founding_Year,Country,City,Funding_Stage,Total_Funding_USD_Millions,Valuation_USD_Millions,Revenue_ARR_Millions,Monthly_Burn_Rate_Millions,Runway_Months_2024,Peak_Headcount_2023,Layoffs_2024_2025,Current_Headcount_2026,Investor_Tier,AI_Adoption_Level,Acquisition_Status,Valuation_Multiple,Burn_Multiple,Layoff_Ratio,Runway_Health
7554E4D6,Web3/Crypto,2022,USA,Seattle,Series A,8.04,106.69,9.5,0.63,11.0,54,39,15,Tier 3 (Angel/Seed),Medium,Closed,11.230526315789474,0.8,0.7222,Moderado (6-18m)
F88657E6,Generative AI,2024,China,Shanghai,Seed,1.46,27.83,1.27,0.09,7.7,6,0,6,Corporate VC (e.g. Google Ventures),Medium,IPO,21.913385826771652,0.85,0.0,Moderado (6-18m)
15E0A80A,SpaceTech,2022,USA,San Francisco,Series A,10.5,95.42,3.43,0.59,15.2,52,7,45,Tier 2 (Mid-size VC),High,Independent,27.819241982507286,2.06,0.1346,Moderado (6-18m)
FBBE24E2,FinTech,2025,USA,Seattle,Seed,0.0,47.65,5.51,0.52,0.0,33,8,25,Bootstrapped,Medium,Independent,8.647912885662432,1.13,0.2424,Crítico (< 6m)
95DB7024,EdTech,2022,China,Shenzhen,Series A,4.47,38.55,1.6,0.32,10.6,26,15,11,Corporate VC (e.g. Google Ventures),High,Acquired (Fire Sale),24.093749999999996,2.4,0.5769,Moderado (6-18m)
0D4DEB0B,HealthTech,2021,Germany,Munich,Seed,0.96,22.42,1.16,0.75,1.1,48,0,48,Tier 3 (Angel/Seed),High,Independent,19.327586206896555,7.76,0.0,Crítico (< 6m)
E6696298,Cybersecurity,2018,USA,San Francisco,Series A,4.46,47.0,1.86,0.62,6.2,36,0,36,Tier 3 (Angel/Seed),Low,Acquired,25.268817204301072,4.0,0.0,Moderado (6-18m)
07AF456B,EdTech,2023,USA,Austin,Pre-IPO,167.69,685.75,49.51,4.68,35.1,348,0,348,Tier 2 (Mid-size VC),Medium,Independent,13.850737224803071,1.13,0.0,Saludable (> 18m)
E07E481A,SpaceTech,2022,USA,Austin,Seed,3.56,45.71,2.0,0.69,4.5,36,0,36,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent,22.855,4.14,0.0,Crítico (< 6m)
CDCF9424,HealthTech,2017,USA,Seattle,Series B,8.03,80.65,5.43,0.28,21.1,26,0,26,Corporate VC (e.g. Google Ventures),Medium,Independent,14.852670349907921,0.62,0.0,Saludable (> 18m)
7887944F,HealthTech,2019,UK,London,Series B,22.19,275.47,19.41,1.29,16.0,70,16,54,Tier 2 (Mid-size VC),Medium,Independent,14.192168985059249,0.8,0.2286,Moderado (6-18m)
DBF67F57,EdTech,2014,USA,Seattle,Series C+,26.17,285.75,39.18,1.6,15.4,93,18,75,Tier 2 (Mid-size VC),High,Independent,7.293261868300153,0.49,0.1935,Moderado (6-18m)
EA78A79E,Generative AI,2023,USA,Austin,Seed,4.79,36.72,1.7,0.52,7.7,43,0,43,Tier 2 (Mid-size VC),High,Independent,21.6,3.67,0.0,Moderado (6-18m)
E62490C1,SpaceTech,2020,India,Bengaluru,Seed,0.95,25.87,0.99,0.55,1.5,50,0,50,Tier 2 (Mid-size VC),High,Closed,26.13131313131313,6.67,0.0,Crítico (< 6m)
926C52DE,ClimateTech,2017,USA,Miami,Post-IPO,418.28,3150.39,139.32,14.34,29.0,1106,0,1106,Tier 2 (Mid-size VC),High,Independent,22.612618432385876,1.24,0.0,Saludable (> 18m)
BFE633E2,FinTech,2018,Israel,Jerusalem,Series A,6.09,35.45,5.28,0.3,15.2,25,8,17,Tier 3 (Angel/Seed),High,Independent,6.714015151515151,0.68,0.32,Moderado (6-18m)
13E3D4CD,HealthTech,2024,India,Hyderabad,Seed,2.38,15.55,2.96,0.27,6.4,25,0,25,Corporate VC (e.g. Google Ventures),High,Acquired,5.253378378378379,1.09,0.0,Moderado (6-18m)
FB53D869,FinTech,2020,USA,Boston,Series C+,23.08,146.76,24.08,2.15,10.3,202,100,102,"Tier 1 (e.g. Sequoia, a16z)",High,Closed,6.09468438538206,1.07,0.495,Moderado (6-18m)
79BBA78A,Generative AI,2019,USA,San Francisco,Seed,0.83,18.75,0.82,0.88,0.8,48,0,48,Corporate VC (e.g. Google Ventures),Medium,Independent,22.865853658536587,12.88,0.0,Crítico (< 6m)
5FD46770,HealthTech,2019,Israel,Jerusalem,Series A,6.9,55.93,2.84,0.42,13.3,22,0,22,Tier 3 (Angel/Seed),High,Independent,19.693661971830988,1.77,0.0,Moderado (6-18m)
6F7A72B0,FinTech,2014,USA,Austin,Series B,7.35,98.92,5.03,0.81,8.1,49,0,49,Tier 2 (Mid-size VC),Medium,Independent,19.66600397614314,1.93,0.0,Moderado (6-18m)
1A6FF73B,Autonomous Vehicles,2014,USA,Miami,Series B,11.83,94.65,4.51,0.82,12.9,65,0,65,Tier 2 (Mid-size VC),Medium,Independent,20.98669623059867,2.18,0.0,Moderado (6-18m)
38588820,Robotics,2020,Germany,Berlin,Seed,7.75,103.58,3.69,0.18,27.7,18,0,18,"Tier 1 (e.g. Sequoia, a16z)",High,Acquired,28.070460704607047,0.59,0.0,Saludable (> 18m)
7249E495,EdTech,2020,USA,Seattle,Seed,1.42,24.46,2.75,0.47,2.5,39,0,39,Tier 3 (Angel/Seed),Low,Independent,8.894545454545455,2.05,0.0,Crítico (< 6m)
C99A3AB7,ClimateTech,2019,China,Beijing,Series C+,0.0,6.4,0.27,0.06,0.0,5,2,3,Bootstrapped,Low,Closed,23.703703703703702,2.67,0.4,Crítico (< 6m)
814CBED8,Generative AI,2020,India,Hyderabad,Series A,21.64,272.03,9.13,3.64,5.8,184,0,184,Corporate VC (e.g. Google Ventures),High,Closed,29.795180722891562,4.78,0.0,Crítico (< 6m)
61D115B7,Cybersecurity,2014,Canada,Montreal,Series B,16.71,151.36,9.81,0.83,18.0,59,0,59,Corporate VC (e.g. Google Ventures),Medium,Independent,15.42915392456677,1.02,0.0,Moderado (6-18m)
EDE55DE7,Generative AI,2023,Israel,Jerusalem,Series A,18.96,228.63,7.72,0.81,20.8,50,0,50,Tier 2 (Mid-size VC),Medium,Independent,29.615284974093264,1.26,0.0,Saludable (> 18m)
CFCB5B65,Web3/Crypto,2018,China,Hangzhou,Series B,204.98,687.87,35.23,6.65,30.4,358,239,119,Corporate VC (e.g. Google Ventures),High,Closed,19.525120635821743,2.27,0.6676,Saludable (> 18m)
FEFBE6DF,Autonomous Vehicles,2014,Canada,Toronto,Seed,4.51,41.02,2.72,0.32,10.7,19,10,9,"Tier 1 (e.g. Sequoia, a16z)",High,Acquired (Fire Sale),15.080882352941176,1.41,0.5263,Moderado (6-18m)
AC91AFF4,Robotics,2016,USA,Boston,Seed,0.3,18.52,0.67,0.61,0.4,32,16,16,Tier 3 (Angel/Seed),Low,Independent,27.641791044776117,10.93,0.5,Crítico (< 6m)
597C0B3F,Robotics,2014,USA,Miami,Post-IPO,2476.05,28961.23,1351.65,101.58,24.4,8833,1313,7520,Tier 2 (Mid-size VC),High,Closed,21.426574926941143,0.9,0.1486,Saludable (> 18m)
0C42EF3F,HealthTech,2016,USA,Miami,Seed,0.92,16.58,1.99,0.08,5.1,6,2,4,Tier 3 (Angel/Seed),Low,Independent,8.331658291457286,0.48,0.3333,Crítico (< 6m)
6982CACA,HealthTech,2019,USA,Seattle,Post-IPO,386.94,1676.11,101.29,21.56,17.9,1938,654,1284,Tier 3 (Angel/Seed),High,Closed,16.54763550202389,2.55,0.3375,Moderado (6-18m)
F488E2B2,HealthTech,2021,India,Bengaluru,Pre-IPO,44.44,162.04,8.24,1.43,29.0,113,0,113,Tier 3 (Angel/Seed),High,Independent,19.66504854368932,2.08,0.0,Saludable (> 18m)
7BB158B9,SpaceTech,2018,USA,San Francisco,Series B,41.07,249.91,8.49,2.93,13.6,154,52,102,Tier 2 (Mid-size VC),High,Acquired,29.43580683156655,4.14,0.3377,Moderado (6-18m)
4047CEA2,ClimateTech,2019,China,Shenzhen,Series A,3.11,40.74,1.85,0.24,9.1,14,6,8,Corporate VC (e.g. Google Ventures),Medium,Independent,22.021621621621623,1.56,0.4286,Moderado (6-18m)
10219590,Generative AI,2023,USA,San Francisco,Seed,2.57,37.52,1.3,0.48,4.4,24,0,24,Tier 3 (Angel/Seed),High,Independent,28.861538461538462,4.43,0.0,Crítico (< 6m)
A614A827,EdTech,2018,USA,Seattle,Series B,12.07,115.3,6.85,1.1,10.1,63,36,27,Corporate VC (e.g. Google Ventures),High,Acquired (Fire Sale),16.83211678832117,1.93,0.5714,Moderado (6-18m)
A0B3D4A5,Cybersecurity,2021,India,Mumbai,Series B,46.64,527.91,34.13,2.32,19.3,127,26,101,Tier 2 (Mid-size VC),Medium,Independent,15.467623791385876,0.82,0.2047,Saludable (> 18m)
19D12C46,HealthTech,2016,India,Mumbai,Series B,24.56,112.58,7.96,1.57,14.7,101,25,76,Tier 2 (Mid-size VC),Medium,Independent,14.14321608040201,2.37,0.2475,Moderado (6-18m)
E284439A,EdTech,2016,India,Mumbai,Seed,5.23,66.08,2.57,1.06,4.5,57,31,26,Tier 2 (Mid-size VC),High,Closed,25.71206225680934,4.95,0.5439,Crítico (< 6m)
960B4F02,Robotics,2019,India,Bengaluru,Series A,5.12,65.13,2.33,0.49,8.7,37,0,37,Tier 3 (Angel/Seed),Low,Independent,27.95278969957081,2.52,0.0,Moderado (6-18m)
CEEFA47B,Generative AI,2017,USA,Boston,Series A,20.16,149.64,23.12,1.69,11.3,108,0,108,Tier 2 (Mid-size VC),High,Independent,6.472318339100345,0.88,0.0,Moderado (6-18m)
2B6BFA5D,FinTech,2022,Japan,Tokyo,Series B,19.69,208.89,18.93,1.23,14.8,72,0,72,Tier 3 (Angel/Seed),High,Independent,11.034865293185419,0.78,0.0,Moderado (6-18m)
639C741E,HealthTech,2014,USA,San Francisco,Series C+,143.52,753.2,26.61,6.73,21.0,515,129,386,Tier 3 (Angel/Seed),Low,Acquired,28.30514844043593,3.03,0.2505,Saludable (> 18m)
7CA58BB4,FinTech,2020,UK,Cambridge,Series B,94.33,715.39,34.78,9.69,9.6,527,186,341,"Tier 1 (e.g. Sequoia, a16z)",Medium,Acquired,20.569005175388153,3.34,0.3529,Moderado (6-18m)
5B109AE7,Autonomous Vehicles,2020,Singapore,Singapore,Seed,0.75,23.39,2.28,0.74,0.9,49,19,30,Tier 3 (Angel/Seed),High,Independent,10.258771929824562,3.89,0.3878,Crítico (< 6m)
885173DF,Web3/Crypto,2014,USA,Austin,Seed,1.0,21.43,0.9,0.39,2.0,36,28,8,Tier 2 (Mid-size VC),High,Acquired (Fire Sale),23.81111111111111,5.2,0.7778,Crítico (< 6m)
3184B4C8,ClimateTech,2021,USA,San Francisco,Seed,0.96,14.53,0.65,0.39,2.0,21,11,10,Tier 2 (Mid-size VC),Medium,Acquired (Fire Sale),22.353846153846153,7.2,0.5238,Crítico (< 6m)
6D943859,Cybersecurity,2019,China,Shenzhen,Seed,0.79,13.17,0.5,0.08,4.4,7,0,7,Tier 2 (Mid-size VC),High,Independent,26.34,1.92,0.0,Crítico (< 6m)
31BF3A3C,Generative AI,2021,Germany,Berlin,Series A,9.89,54.63,1.94,0.73,11.9,40,0,40,"Tier 1 (e.g. Sequoia, a16z)",Low,Closed,28.15979381443299,4.52,0.0,Moderado (6-18m)
802C1200,Generative AI,2021,USA,Miami,Seed,3.9,38.86,1.44,0.61,5.5,38,15,23,Tier 3 (Angel/Seed),Low,Closed,26.98611111111111,5.08,0.3947,Crítico (< 6m)
52EFC42A,Cybersecurity,2018,Canada,Montreal,Seed,1.83,13.26,0.73,0.45,3.3,42,0,42,Tier 3 (Angel/Seed),Medium,Independent,18.164383561643834,7.4,0.0,Crítico (< 6m)
A795FDF2,HealthTech,2019,USA,Miami,Seed,1.79,17.4,0.88,0.78,2.0,45,24,21,Tier 2 (Mid-size VC),Medium,Acquired (Fire Sale),19.77272727272727,10.64,0.5333,Crítico (< 6m)
67DCBAD8,HealthTech,2018,Israel,Tel Aviv,Series A,6.38,81.61,15.75,0.53,10.1,34,0,34,Corporate VC (e.g. Google Ventures),High,Independent,5.181587301587301,0.4,0.0,Moderado (6-18m)
3ADB555A,SpaceTech,2017,USA,Austin,Pre-IPO,433.49,3801.74,156.48,27.37,15.8,1480,432,1048,Tier 3 (Angel/Seed),Medium,Independent,24.295373210633947,2.1,0.2919,Moderado (6-18m)
57035F71,FinTech,2012,UK,Oxford,Post-IPO,0.0,29.48,1.79,0.36,0.0,23,0,23,Bootstrapped,High,Independent,16.46927374301676,2.41,0.0,Crítico (< 6m)
96F4F1E0,Generative AI,2023,USA,Austin,Seed,4.8,29.95,3.96,0.48,8.3,35,20,15,Tier 3 (Angel/Seed),High,Closed,7.563131313131313,1.45,0.5714,Moderado (6-18m)
E5BDED35,ClimateTech,2019,USA,Miami,Series C+,33.76,200.69,7.63,2.49,13.0,141,0,141,Tier 3 (Angel/Seed),High,Independent,26.30275229357798,3.92,0.0,Moderado (6-18m)
AD488333,Generative AI,2012,USA,New York,Series A,28.47,342.88,11.81,2.08,13.1,140,40,100,Tier 3 (Angel/Seed),High,Independent,29.03302286198137,2.11,0.2857,Moderado (6-18m)
129E4306,Generative AI,2012,China,Shenzhen,Series B,145.43,899.47,35.68,4.41,32.2,430,0,430,Tier 2 (Mid-size VC),Low,Independent,25.209360986547086,1.48,0.0,Saludable (> 18m)
C2591292,SpaceTech,2018,Canada,Montreal,Series A,50.28,246.48,24.47,1.58,29.9,158,0,158,"Tier 1 (e.g. Sequoia, a16z)",High,IPO,10.072742133224356,0.77,0.0,Saludable (> 18m)
08604476,Robotics,2012,India,Bengaluru,Pre-IPO,277.25,1934.24,110.78,18.39,15.0,1091,315,776,Tier 2 (Mid-size VC),Medium,Independent,17.460191370283443,1.99,0.2887,Moderado (6-18m)
FD90CE80,Autonomous Vehicles,2019,USA,Miami,Series A,4.26,58.6,4.78,0.48,7.3,40,0,40,Tier 2 (Mid-size VC),High,Acquired,12.259414225941422,1.21,0.0,Moderado (6-18m)
C424F6F8,Generative AI,2014,USA,Boston,Seed,4.43,59.85,9.03,0.71,5.5,52,0,52,Tier 3 (Angel/Seed),High,Independent,6.627906976744186,0.94,0.0,Crítico (< 6m)
B1361040,Generative AI,2013,Canada,Vancouver,Series B,321.14,1202.6,136.74,13.54,23.5,920,309,611,Tier 3 (Angel/Seed),High,Acquired,8.79479303788211,1.19,0.3359,Saludable (> 18m)
EA2188D3,FinTech,2020,Israel,Tel Aviv,Series A,8.82,60.19,8.82,0.85,9.3,48,19,29,Tier 3 (Angel/Seed),High,Acquired,6.824263038548752,1.16,0.3958,Moderado (6-18m)
77A23D6F,HealthTech,2022,China,Beijing,Seed,0.74,21.03,0.94,0.24,2.2,16,6,10,Tier 2 (Mid-size VC),Medium,Closed,22.372340425531917,3.06,0.375,Crítico (< 6m)
2F8F6A92,Generative AI,2019,India,Mumbai,Series A,12.15,88.2,11.47,0.33,28.3,30,0,30,Tier 2 (Mid-size VC),High,Closed,7.689625108979947,0.35,0.0,Saludable (> 18m)
98B8DDD9,Generative AI,2021,USA,Seattle,Series B,234.28,1528.25,235.96,10.91,21.3,1002,0,1002,Tier 2 (Mid-size VC),Medium,Independent,6.476733344634684,0.55,0.0,Saludable (> 18m)
E3E7608A,Web3/Crypto,2013,USA,New York,Seed,3.59,47.95,4.73,0.28,9.4,18,13,5,"Tier 1 (e.g. Sequoia, a16z)",High,Closed,10.137420718816067,0.71,0.7222,Moderado (6-18m)
43353462,ClimateTech,2021,USA,Miami,Series C+,88.2,646.09,23.8,5.19,16.7,286,73,213,Tier 2 (Mid-size VC),Low,Independent,27.146638655462187,2.62,0.2552,Moderado (6-18m)
54A3F242,HealthTech,2014,India,Delhi NCR,Series C+,39.05,179.87,10.07,3.41,11.1,176,0,176,Tier 3 (Angel/Seed),Low,Independent,17.86196623634558,4.06,0.0,Moderado (6-18m)
944C0CF5,HealthTech,2021,India,Bengaluru,Series A,3.52,38.61,3.53,0.95,3.4,55,20,35,Tier 3 (Angel/Seed),High,Closed,10.937677053824363,3.23,0.3636,Crítico (< 6m)
7E9A2A56,Robotics,2022,Canada,Toronto,Seed,0.51,14.51,0.92,0.32,1.2,21,0,21,Tier 2 (Mid-size VC),High,Independent,15.771739130434781,4.17,0.0,Crítico (< 6m)
55B491A8,SpaceTech,2021,USA,Boston,Series A,20.82,139.05,6.05,1.48,13.2,102,41,61,Tier 2 (Mid-size VC),Low,Independent,22.98347107438017,2.94,0.402,Moderado (6-18m)
56736357,ClimateTech,2021,China,Beijing,Series A,32.47,267.58,9.97,2.43,12.8,220,48,172,Tier 3 (Angel/Seed),Low,Independent,26.838515546639915,2.92,0.2182,Moderado (6-18m)
D124128A,Autonomous Vehicles,2020,USA,Austin,Series B,23.84,155.21,11.33,2.82,8.2,145,0,145,Tier 2 (Mid-size VC),High,Independent,13.699029126213594,2.99,0.0,Moderado (6-18m)
413666C2,Generative AI,2018,India,Mumbai,Seed,11.25,134.95,7.64,0.84,12.0,75,0,75,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent,17.663612565445025,1.32,0.0,Moderado (6-18m)
5CD7388A,EdTech,2020,USA,Miami,Series B,15.7,176.42,22.45,0.59,22.8,42,0,42,Corporate VC (e.g. Google Ventures),High,Independent,7.858351893095768,0.32,0.0,Saludable (> 18m)
48431EC2,Generative AI,2019,China,Hangzhou,Series A,19.6,111.09,14.99,0.34,44.5,32,0,32,"Tier 1 (e.g. Sequoia, a16z)",Low,Independent,7.410940627084723,0.27,0.0,Saludable (> 18m)
5E07490C,Robotics,2012,India,Mumbai,Series A,7.22,82.61,4.05,0.78,8.2,49,0,49,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent,20.39753086419753,2.31,0.0,Moderado (6-18m)
3046F1F8,Generative AI,2019,India,Bengaluru,Seed,1.57,20.31,0.8,0.56,2.4,44,23,21,Tier 2 (Mid-size VC),Medium,Closed,25.387499999999996,8.4,0.5227,Crítico (< 6m)
9AFC250F,Generative AI,2020,USA,Austin,Series A,14.11,102.97,4.93,0.76,16.4,45,11,34,Tier 3 (Angel/Seed),Low,IPO,20.886409736308316,1.85,0.2444,Moderado (6-18m)
62D876C5,Autonomous Vehicles,2012,USA,Austin,Series A,3.59,35.46,1.22,0.56,5.4,28,0,28,Tier 3 (Angel/Seed),Low,Independent,29.065573770491806,5.51,0.0,Crítico (< 6m)
2B9AF021,HealthTech,2020,USA,Seattle,Pre-IPO,161.61,1877.27,220.51,5.11,31.0,487,0,487,Tier 3 (Angel/Seed),Medium,Independent,8.513310053965807,0.28,0.0,Saludable (> 18m)
B0DF5A6C,Generative AI,2020,China,Shenzhen,Series A,73.86,737.19,105.63,4.96,14.6,424,133,291,Tier 3 (Angel/Seed),Low,Acquired,6.978983243396763,0.56,0.3137,Moderado (6-18m)
3E6D34A3,Web3/Crypto,2016,USA,San Francisco,Series B,160.9,1006.09,163.87,7.24,21.9,532,250,282,"Tier 1 (e.g. Sequoia, a16z)",High,Independent,6.1395618478061875,0.53,0.4699,Saludable (> 18m)
EC792221,Autonomous Vehicles,2019,USA,Austin,Series A,0.0,27.69,1.04,0.39,0.0,27,0,27,Bootstrapped,High,Closed,26.625,4.5,0.0,Crítico (< 6m)
73BC4CCB,Cybersecurity,2023,Japan,Kyoto,Seed,0.67,13.76,0.61,0.34,1.5,21,0,21,Tier 3 (Angel/Seed),High,Independent,22.557377049180328,6.69,0.0,Crítico (< 6m)
206F5260,Web3/Crypto,2022,USA,Seattle,Seed,2.75,36.51,2.63,0.31,6.7,29,17,12,Corporate VC (e.g. Google Ventures),Low,Closed,13.88212927756654,1.41,0.5862,Moderado (6-18m)
6FE0A9E2,Robotics,2019,China,Beijing,Series B,3.44,37.37,2.37,0.35,7.6,24,12,12,Tier 3 (Angel/Seed),High,Independent,15.767932489451475,1.77,0.5,Moderado (6-18m)
8671E642,EdTech,2018,USA,Seattle,Series A,7.84,101.9,5.62,0.61,11.0,34,0,34,Tier 3 (Angel/Seed),High,Closed,18.13167259786477,1.3,0.0,Moderado (6-18m)
A410146B,ClimateTech,2015,China,Hangzhou,Series C+,13.98,108.57,7.36,0.92,13.7,48,0,48,Tier 2 (Mid-size VC),Medium,Closed,14.751358695652172,1.5,0.0,Moderado (6-18m)
6977BF45,EdTech,2013,USA,San Francisco,Series C+,56.46,193.26,32.59,3.55,15.5,262,0,262,Tier 2 (Mid-size VC),Medium,Independent,5.930039889536666,1.31,0.0,Moderado (6-18m)
05D0C526,Cybersecurity,2018,China,Beijing,Seed,2.8,23.39,1.81,0.43,5.3,24,14,10,Tier 2 (Mid-size VC),High,Acquired (Fire Sale),12.922651933701657,2.85,0.5833,Crítico (< 6m)
48A939FA,SpaceTech,2023,China,Beijing,Seed,5.73,48.4,3.08,0.3,14.3,30,0,30,Corporate VC (e.g. Google Ventures),High,Closed,15.714285714285714,1.17,0.0,Moderado (6-18m)
4EA61E47,Cybersecurity,2023,Singapore,Singapore,Seed,3.4,58.91,2.51,0.64,4.6,33,0,33,Tier 2 (Mid-size VC),Medium,Independent,23.470119521912352,3.06,0.0,Crítico (< 6m)
D95AF611,Robotics,2021,USA,Miami,Seed,1.02,13.34,0.67,0.24,3.0,14,0,14,Tier 2 (Mid-size VC),High,Independent,19.91044776119403,4.3,0.0,Crítico (< 6m)
A3E710B2,SpaceTech,2019,China,Beijing,Series B,53.95,378.7,21.58,3.47,15.1,179,21,158,Tier 2 (Mid-size VC),High,Closed,17.548656163113996,1.93,0.1173,Moderado (6-18m)
FD5CBBF3,Generative AI,2015,USA,New York,Seed,0.0,9.2,1.04,0.46,0.0,26,0,26,Bootstrapped,High,Independent,8.846153846153845,5.31,0.0,Crítico (< 6m)
0AFCCC92,Web3/Crypto,2020,USA,Austin,Series C+,109.07,1197.61,42.5,3.86,27.5,363,0,363,Tier 3 (Angel/Seed),Low,Closed,28.17905882352941,1.09,0.0,Saludable (> 18m)
FF14BE69,Robotics,2020,USA,Seattle,Series A,2.11,20.71,0.77,0.11,10.0,11,4,7,Tier 3 (Angel/Seed),High,Independent,26.896103896103895,1.71,0.3636,Moderado (6-18m)
12F490E6,FinTech,2019,India,Bengaluru,Seed,1.14,22.81,1.45,0.55,1.8,37,19,18,Tier 2 (Mid-size VC),Medium,Acquired (Fire Sale),15.73103448275862,4.55,0.5135,Crítico (< 6m)
6460BDFB,HealthTech,2020,USA,New York,Series A,8.03,82.77,5.29,0.66,10.6,47,0,47,Tier 3 (Angel/Seed),High,Independent,15.646502835538751,1.5,0.0,Moderado (6-18m)
2D0AD071,Web3/Crypto,2021,China,Beijing,Series B,34.87,139.19,5.27,1.22,26.4,112,69,43,Tier 3 (Angel/Seed),Low,Acquired (Fire Sale),26.411764705882355,2.78,0.6161,Saludable (> 18m)
B06DC2F6,SpaceTech,2021,USA,New York,Series B,23.74,85.91,3.43,4.31,5.4,253,0,253,Corporate VC (e.g. Google Ventures),High,IPO,25.046647230320698,15.08,0.0,Crítico (< 6m)
4F120828,Cybersecurity,2020,China,Shenzhen,Seed,3.16,54.43,2.88,0.48,5.4,29,0,29,Tier 2 (Mid-size VC),Low,Independent,18.899305555555557,2.0,0.0,Crítico (< 6m)
2F0A83A4,EdTech,2021,USA,Boston,Post-IPO,301.58,2069.53,279.44,27.32,11.0,1606,629,977,Corporate VC (e.g. Google Ventures),Medium,IPO,7.405990552533639,1.17,0.3917,Moderado (6-18m)
35D7B94D,HealthTech,2013,USA,San Francisco,Series A,10.08,119.79,11.19,0.69,12.8,51,0,51,Tier 3 (Angel/Seed),Low,Independent,10.705093833780161,0.74,0.0,Moderado (6-18m)
193C3204,HealthTech,2020,USA,Miami,Series C+,23.09,89.96,6.7,1.82,12.0,122,28,94,Tier 2 (Mid-size VC),Low,Independent,13.42686567164179,3.26,0.2295,Moderado (6-18m)
0E08498C,Cybersecurity,2017,USA,New York,Seed,0.68,20.06,3.19,0.34,1.5,23,8,15,Tier 3 (Angel/Seed),High,Closed,6.288401253918495,1.28,0.3478,Crítico (< 6m)
6F8F3260,Autonomous Vehicles,2018,USA,Austin,Series B,29.8,258.35,13.41,2.6,11.0,162,0,162,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent,19.265473527218496,2.33,0.0,Moderado (6-18m)
EBB7FBD6,Cybersecurity,2014,Germany,Berlin,Series A,22.66,116.91,7.95,1.48,14.3,115,28,87,Corporate VC (e.g. Google Ventures),Medium,Independent,14.70566037735849,2.23,0.2435,Moderado (6-18m)
DBBED66E,Robotics,2016,Canada,Montreal,Series B,64.06,351.83,54.49,3.88,16.1,269,64,205,"Tier 1 (e.g. Sequoia, a16z)",High,Independent,6.45678106074509,0.85,0.2379,Moderado (6-18m)
EA49BF7D,Autonomous Vehicles,2025,India,Mumbai,Series A,21.57,271.58,42.37,0.95,20.5,56,0,56,Tier 2 (Mid-size VC),High,Independent,6.409723861222563,0.27,0.0,Saludable (> 18m)
F7C6FA61,HealthTech,2019,UK,Cambridge,Series A,3.43,33.38,2.41,0.34,7.8,19,0,19,Tier 2 (Mid-size VC),Low,Independent,13.850622406639005,1.69,0.0,Moderado (6-18m)
C1DC8492,FinTech,2023,Germany,Berlin,Pre-IPO,598.97,2748.51,129.54,13.12,45.3,964,0,964,Tier 3 (Angel/Seed),Low,Independent,21.217461787864757,1.22,0.0,Saludable (> 18m)
F3308E55,EdTech,2016,USA,Boston,Series A,0.0,15.46,0.52,0.53,0.0,30,0,30,Bootstrapped,High,IPO,29.73076923076923,12.23,0.0,Crítico (< 6m)
F316E0DD,Generative AI,2017,China,Shenzhen,Seed,8.33,39.69,1.85,0.74,9.9,65,0,65,Tier 2 (Mid-size VC),High,Independent,21.45405405405405,4.8,0.0,Moderado (6-18m)
8D974055,Cybersecurity,2020,USA,New York,Series B,5.67,63.65,2.9,0.41,11.1,22,0,22,Tier 2 (Mid-size VC),Medium,Acquired,21.948275862068964,1.7,0.0,Moderado (6-18m)
4642A348,FinTech,2018,India,Delhi NCR,Series A,1.99,41.63,6.29,0.84,2.1,50,26,24,Tier 2 (Mid-size VC),Medium,Acquired (Fire Sale),6.618441971383148,1.6,0.52,Crítico (< 6m)
6A850B1D,Autonomous Vehicles,2020,China,Shanghai,Series A,3.66,29.3,2.6,0.46,6.5,28,0,28,Corporate VC (e.g. Google Ventures),Low,Independent,11.269230769230768,2.12,0.0,Moderado (6-18m)
251CC19E,Generative AI,2019,Germany,Munich,Series B,78.79,582.43,21.27,4.05,19.0,379,0,379,Tier 2 (Mid-size VC),Medium,Independent,27.382698636577338,2.28,0.0,Saludable (> 18m)
BC399CAB,HealthTech,2021,Germany,Munich,Series A,13.64,165.79,29.38,0.49,23.1,29,0,29,Tier 3 (Angel/Seed),High,Independent,5.642954390742001,0.2,0.0,Saludable (> 18m)
42102294,EdTech,2019,China,Shanghai,Series B,19.89,216.98,17.96,0.92,19.5,57,0,57,Tier 2 (Mid-size VC),Medium,Independent,12.081291759465477,0.61,0.0,Saludable (> 18m)
B298857A,Generative AI,2020,China,Shanghai,Pre-IPO,171.44,585.48,26.43,4.34,38.6,390,0,390,Tier 3 (Angel/Seed),Medium,Independent,22.15209988649262,1.97,0.0,Saludable (> 18m)
4A5A9330,Generative AI,2018,USA,Austin,Seed,9.42,47.29,3.27,1.04,8.3,53,28,25,Tier 3 (Angel/Seed),High,Closed,14.46177370030581,3.82,0.5283,Moderado (6-18m)
3ED3BDB8,Web3/Crypto,2021,China,Shanghai,Seed,0.0,11.61,0.4,0.21,0.0,16,12,4,Bootstrapped,High,Acquired (Fire Sale),29.025,6.3,0.75,Crítico (< 6m)
